,trip_id,passenger_id,pickup_lat,pickup_long,dropoff_lat,dropoff_long,actual_pickup_time,pickup_time,drop_time,Trip purpose
24486,188538237,dc3a2d8504559e3d007538c76b59d60b8efa280d5d1a5521916563b6d9fd3d09,6.882030010223389,79.87660217285156,6.857840061187744,79.87570190429688,2019-11-04 09:14:00,2019-11-04 08:49:00,2019-11-04 09:24:00,dining
24500,188538403,9c07100d044b05809e8dc49ac8e8ad5e3660f2fb4e0c0f9d94f46f06bb5524fc,6.899849891662598,79.893798828125,6.930379867553711,79.87909698486328,2019-11-04 08:55:00,2019-11-04 08:51:00,2019-11-04 09:13:00,dining
24502,188538421,1ec3927ada216d7aa0cb295eeb4248555292f543ef4d92bdfa7e35e214cfdfce,6.873809814453125,79.90380096435547,6.906149864196777,79.8949966430664,2019-11-04 08:55:00,2019-11-04 08:51:00,2019-11-04 09:12:00,dining
24510,188538492,2e00b312b0a9681bef09f9085a4e918b8fceb0c0b1c043dc17c90beef5fa446c,6.908349990844727,79.9384994506836,6.911069869995117,79.84989929199219,2019-11-04 08:51:00,2019-11-04 08:51:00,2019-11-04 09:39:00,dining
24513,188538510,b4a269751208f7d7ffea98657ae8a0c683e709fab3bbe29b09ff5f4d2ec7aa78,6.90369987487793,79.86699676513672,6.875179767608643,79.89920043945312,2019-11-04 08:57:00,2019-11-04 08:51:00,2019-11-04 09:23:00,dining
24525,188538638,43b779a3538262cb2aec990abc461e03fa2f124cfc8d6f9cb071c4d6b61110ab,6.836400032043457,79.86499786376953,6.869329929351807,79.87969970703125,2019-11-04 09:05:00,2019-11-04 08:52:00,2019-11-04 09:27:00,dining
24555,188538878,acff1dd003ab50930b4b33f07173de89d17a978421f9272e7cc7cfe2ff6d2851,6.917610168457031,79.85540008544922,6.909470081329346,79.87680053710938,2019-11-04 08:56:00,2019-11-04 08:54:00,2019-11-04 09:05:00,dining
24557,188538951,d475030ed5d19802c9520895eed89a22a21d13cbcdf83d83190f62e212c39bcb,6.84745979309082,79.935302734375,6.8950700759887695,79.85710144042969,2019-11-04 09:01:00,2019-11-04 08:54:00,2019-11-04 09:33:00,dining
24563,188539040,3957cc05f97b4c5bd5da067ca5d413535dbb5e678d8f2c6b05bd597aab7e619a,6.879980087280273,79.9845962524414,6.851059913635254,79.8678970336914,2019-11-04 09:14:00,2019-11-04 08:54:00,2019-11-04 10:10:00,dining
24573,188539148,5f9081dee7047285c4b97aa4ec83841ea568404e836c80987ed4ab37c42e3461,6.870580196380615,79.90019989013672,6.85099983215332,79.8678970336914,2019-11-04 09:00:00,2019-11-04 08:55:00,2019-11-04 09:18:00,dining
24575,188539159,9f544ef4cb04f5fc202a2077d8b11ebad1595a93d959925fefc5acbdd2ebddc6,6.894430160522461,79.86930084228516,6.910739898681641,79.84980010986328,2019-11-04 08:58:00,2019-11-04 08:55:00,2019-11-04 09:10:00,dining
24581,188539253,5d9114477b6da29d0273e3227eeb73aed181a06978c502d26a332fe271e2b6d6,6.903810024261475,79.85420227050781,6.905449867248535,79.90519714355469,2019-11-04 09:01:00,2019-11-04 08:55:00,2019-11-04 09:37:00,dining
